CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,3_zones,PC_Natural
159890,20080042,2008,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.36319893,43.65273522,0.371552448,4,0.301482316
166022,20081563,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42155676,43.73989257,0.417000271,4,0.301482316
167376,20084244,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.54591454,43.76765995,0.005020194,2,0.301482316
163303,20080233,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.31904514,43.70017809,0.090091356,3,0.301482316
162588,20083366,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.7280577,43.71498591,0.105909356,3,0.301482316
162619,20081613,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.34534575,43.69009227,0.240875921,4,0.301482316
161247,20081290,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.44303761,43.67792188,0.301643238,4,0.301482316
168748,20084713,2008,Mammalian,Small Rodents and Moles,Coccidia,Protozoan,-79.44289973,43.77394877,0.013223257,2,0.301482316
155777,20080070,2008,Mammalian,Small Rodents and Moles,Coccidia,Protozoan,-79.62854718,43.6155379,0.075653122,3,0.301482316
162616,20080457,2008,Mammalian,Small Rodents and Moles,Coccidia,Protozoan,-79.38327398,43.69038546,0.085024148,3,0.301482316
162616,20080457,2008,Mammalian,Small Rodents and Moles,Coccidia,Protozoan,-79.38327398,43.69038546,0.085024148,3,0.301482316
184452,20084440,2008,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.19684537,43.97590718,-0.794987632,1,0.301482316
167381,20082279,2008,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.49104378,43.76348379,0.001339251,2,0.301482316
159891,20084668,2008,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.34889675,43.65671392,0.232278382,4,0.301482316
160572,20082022,2008,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.35591065,43.66463391,0.28486448,4,0.301482316
159888,20090037,2009,Avian,Pigeons and Doves,Salmonella,Bacterial,-79.38813023,43.65482988,0.279940758,4,0.174309443
166013,20091192,2009,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.54176779,43.74915898,-0.072646263,2,0.151897041
161920,20092698,2009,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.5586688,43.69423751,0.088465319,3,0.151897041
161920,20092699,2009,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.55867594,43.69423487,0.088465319,3,0.151897041
161244,20092744,2009,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.47671131,43.68161221,0.160243847,3,-0.18381548
160569,20094116,2009,Avian,Pigeons and Doves,Mites,Ectoparasitic,-79.39667097,43.6631017,0.163519051,3,0.113929709
163967,20092677,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.53767733,43.71885497,0.026372222,2,0.113929709
164670,20092559,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.28090665,43.71206702,0.049181177,3,0.113929709
170112,20093290,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.44580934,43.79251205,0.09489317,3,0.113929709
163290,20091592,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.47801062,43.70875313,0.106359607,3,0.116614542
168077,20092119,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.31511227,43.75785052,0.189397357,3,0.116614542
159888,20090616,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.38316071,43.65323617,0.279940758,4,0.116614542
177609,20090101,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.4961452,43.89739821,-0.529859375,1,0.116614542
177609,20093111,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.49614011,43.89739834,-0.529859375,1,0.021981322
145548,20093986,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.62869037,43.48415931,-0.291748405,1,0.021981322
161260,20091857,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.28625695,43.67293079,-0.202447969,1,0.301482316
166691,20094225,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.5898748,43.75953352,-0.072850376,2,0.047750079
168744,20090031,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.49436838,43.78147407,-0.072646249,2,0.047750079
163283,20094348,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.56780215,43.71416208,-0.021042729,2,-0.024341844
169447,20093615,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.23173422,43.77644637,-0.006763546,2,0.301482316
168060,20094160,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.52174211,43.77535839,0.002424506,2,0.301482316
162617,20094288,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.37165624,43.69675131,0.01554401,2,0.301482316
172164,20090308,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.37001864,43.82236605,0.030479634,2,0.301482316
155093,20092819,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.65305793,43.60676327,0.043800425,2,0.301482316
167378,20090299,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.51966547,43.76589191,0.072247507,3,0.301482316
161920,20092948,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.55867277,43.69422954,0.088465319,3,0.301482316
161920,20093275,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.55867226,43.69423283,0.088465319,3,0.301482316
170112,20090531,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44577391,43.79238445,0.09489317,3,0.301482316
170112,20092654,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44579812,43.79251575,0.09489317,3,-0.070596634
161926,20094088,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.47493677,43.69018701,0.104491874,3,-0.070596634
162618,20090014,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.3502483,43.69321089,0.111191863,3,-0.070596634
162618,20091306,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.35024518,43.69321958,0.111191863,3,0.301482316
165327,20092630,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.5821276,43.74319887,0.132350677,3,0.301482316
165327,20093553,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.58201084,43.74321809,0.132350677,3,0.301482316
158513,20091784,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.52345024,43.64460311,0.147277661,3,0.301482316
158513,20092749,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.52344608,43.64459798,0.147277661,3,0.301482316
163286,20092854,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.53220333,43.70568532,0.149410322,3,0.301482316
155778,20093640,2009,Avian,Pigeons and Doves,Avian Pox,Viral,-79.60727831,43.61825019,0.159968391,3,0.301482316
161938,20091176,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.33232046,43.68148983,0.19114726,3,-0.319717035
161252,20091742,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38783109,43.67289942,0.195842044,3,-0.314616734
161931,20094186,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41828754,43.68321044,0.206456852,4,-0.314616734
162620,20092604,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.32798171,43.69414783,0.218670796,4,0.263253019
158520,20092497,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44091151,43.63976625,0.225475766,4,0.263253019
161258,20092491,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.30574133,43.668761,0.227577452,4,0.106157034
162619,20090032,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34165951,43.69114926,0.240875921,4,0.106157034
162619,20090045,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34165892,43.69114914,0.240875921,4,0.106157034
162619,20090081,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34535127,43.69008053,0.240875921,4,0.106157034
162619,20090307,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34535424,43.69008856,0.240875921,4,0.106157034
162619,20091132,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34165424,43.69115034,0.240875921,4,0.106157034
162619,20091389,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34164269,43.69115531,0.240875921,4,0.106157034
162619,20091509,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34878772,43.68941257,0.240875921,4,0.106157034
162619,20091658,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34164843,43.69115579,0.240875921,4,0.106157034
162619,20092028,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34164993,43.69115301,0.240875921,4,0.301482316
162619,20092287,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.34165164,43.69115028,0.240875921,4,0.301482316
158522,20092685,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41627459,43.64472452,0.248609889,4,0.301482316
158522,20093383,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41628667,43.64472317,0.248609889,4,0.301482316
162611,20094297,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44525618,43.69678191,0.256726214,4,-0.264182959
160570,20090691,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38093736,43.66571008,0.261442462,4,-0.264182959
160570,20092731,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38611246,43.66869277,0.261442462,4,0.149468535
160568,20092103,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41119295,43.66514913,0.267784383,4,0.149468535
160568,20094092,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.4111905,43.66515518,0.267784383,4,0.149468535
164655,20090619,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.4577067,43.72698516,0.271810718,4,0.301482316
160567,20092330,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.41838291,43.6635711,0.27879632,4,-0.150304211
159888,20094212,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38399997,43.65646492,0.279940758,4,-0.150304211
160573,20094328,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.35133396,43.66245738,0.281510999,4,-0.150304211
159889,20092457,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.37322048,43.65372228,0.29307488,4,-0.150304211
159889,20092456,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.3732211,43.65371958,0.29307488,4,-0.150304211
159202,20091237,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44000596,43.65099445,0.302337951,4,-0.150304211
159202,20092733,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44000071,43.65099347,0.302337951,4,-0.150304211
159206,20091231,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.39022635,43.64786239,0.307261969,4,-0.150304211
160574,20093062,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.33922366,43.66541219,0.314326152,4,0.169873691
159205,20090340,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.39646349,43.64872837,0.343944581,4,-0.063216466
159890,20090479,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.36497001,43.65695905,0.371552448,4,-0.063216466
156468,20091794,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.50868025,43.61434363,0.388730299,4,-0.063216466
160574,20092710,2009,Avian,Seabirds and Shorebirds,AMPV-1,Viral,-79.32831971,43.66092434,0.314326152,4,-0.133105394
160574,20092710,2009,Avian,Seabirds and Shorebirds,AMPV-1,Viral,-79.32831971,43.66092434,0.314326152,4,-0.133105394
158519,20092858,2009,Avian,Seabirds and Shorebirds,AMPV-1,Viral,-79.4490314,43.64635899,0.338680394,4,-0.133105394
167385,20092913,2009,Avian,Songbirds,Salmonella,Bacterial,-79.43842598,43.75542654,-0.117208749,2,-0.133105394
175579,20092944,2009,Avian,Songbirds,Salmonella,Bacterial,-79.30371558,43.86276747,0.110722705,3,-0.133105394
141451,20092843,2009,Avian,Songbirds,Salmonella,Bacterial,-79.68497503,43.4340014,0.128901525,3,-0.133105394
163297,20090220,2009,Avian,Songbirds,Salmonella,Bacterial,-79.39775427,43.7047017,0.220895745,4,-0.133105394
181765,20093727,2009,Avian,Songbirds,West Nile Virus,Viral,-78.70196443,43.9111938,-0.064878352,2,-0.133105394
169451,20093350,2009,Avian,Songbirds,West Nile Virus,Viral,-79.18695743,43.77062682,0.131051418,3,-0.133105394
159198,20091370,2009,Avian,Songbirds,Avian Pox,Viral,-79.48444004,43.64935073,0.222037862,4,-0.133105394
146887,20090138,2009,Avian,Waterfowl and Waders,Lice,Ectoparasitic,-79.92829677,43.51685832,-0.506991304,1,-0.055922962
178989,20090142,2009,Avian,Waterfowl and Waders,Coccidia,Protozoan,-79.29314009,43.90367478,-0.569974136,1,-0.055922962
174911,20091546,2009,Mammalian,Bats,Rabies,Viral,-79.12444605,43.83915588,-0.338227554,1,0.301482316
176929,20091345,2009,Mammalian,Bats,Rabies,Viral,-79.4672632,43.88407358,-0.282010244,1,0.301482316
166010,20090176,2009,Mammalian,Bats,Rabies,Viral,-79.56862973,43.74613892,-0.182114963,1,0.301482316
174231,20092848,2009,Mammalian,Bats,Rabies,Viral,-79.09867965,43.82874159,0.087953629,3,0.301482316
168738,20094318,2009,Mammalian,Bats,Rabies,Viral,-79.57309518,43.78420281,0.134287336,3,-0.334346963
174862,20093487,2009,Mammalian,Bats,Rabies,Viral,-79.73064295,43.8742173,0.154607673,3,-0.334346963
119654,20090105,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.39058352,43.12358219,-0.689406021,1,-0.334346963
157836,20092945,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.46636576,43.63774734,-0.256439645,1,0.301482316
212375,20094194,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.65186131,44.3672494,-0.135857663,2,0.301482316
157812,20093471,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.75446471,43.64691681,-0.075620635,2,0.301482316
151680,20092192,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584155,43.56848777,-0.070775796,2,0.301482316
151680,20092193,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584601,43.56848965,-0.070775796,2,0.301482316
151680,20092190,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69583882,43.56848967,-0.070775796,2,0.301482316
151680,20092167,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584278,43.56849124,-0.070775796,2,0.301482316
151680,20092220,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584015,43.5684831,-0.070775796,2,0.301482316
151680,20092219,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584643,43.56848584,-0.070775796,2,0.301482316
151680,20092221,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.69584109,43.56849755,-0.070775796,2,0.301482316
151002,20094171,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.64411044,43.55653874,-0.0523328,2,0.301482316
151001,20093536,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.64915231,43.55184205,-0.021504024,2,0.301482316
153733,20093616,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.60659315,43.5888766,0.0746437,3,0.301482316
153730,20090277,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.64411373,43.58905233,0.102728306,3,0.301482316
155104,20092322,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.51692651,43.59820008,0.117182904,3,0.301482316
182448,20092910,2009,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-78.6895996,43.91306284,0.135398528,3,0.301482316
155743,20093898,2009,Mammalian,Large Rodents,Leptospira,Bacterial,-80.04130678,43.63392507,-0.204600962,1,0.301482316
169428,20094207,2009,Mammalian,Small Carnivores,Leptospira,Bacterial,-79.47000444,43.78725275,-0.063540857,2,0.301482316
166720,20094181,2009,Mammalian,Small Carnivores,Leptospira,Bacterial,-79.23192574,43.74023328,0.121845325,3,0.134985394
159879,20091513,2009,Mammalian,Small Carnivores,Coccidia,Protozoan,-79.49115097,43.66571488,0.177375856,3,0.301482316
159879,20091512,2009,Mammalian,Small Carnivores,Coccidia,Protozoan,-79.49115573,43.66570839,0.177375856,3,0.301482316
157114,20094111,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.94953527,43.64991558,-0.682607826,1,0.301482316
144156,20092540,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.96750909,43.47695792,-0.483064767,1,0.301482316
174911,20093123,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.12505556,43.84022016,-0.338227554,1,0.301482316
174911,20093605,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.1244497,43.8391556,-0.338227554,1,0.301482316
175603,20093394,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.00607373,43.84682884,-0.24516919,1,0.301482316
174202,20091371,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45854363,43.8476735,-0.228248565,1,0.09821193
166700,20093595,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47418881,43.75555696,-0.130661253,2,0.144241268
167385,20093659,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.43843585,43.75542088,-0.117208749,2,0.144241268
167385,20094226,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.43843116,43.75542621,-0.117208749,2,0.144241268
165333,20094055,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51320197,43.73945637,-0.087112129,2,0.144241268
161242,20090455,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50827793,43.68013166,-0.07856597,2,0.144241268
178310,20090184,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.26405431,43.89197977,-0.07842616,2,0.144241268
168744,20092638,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49436299,43.78148418,-0.072646249,2,0.144241268
146228,20090199,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.65039803,43.48817982,-0.064577203,2,0.144241268
164663,20090310,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35980676,43.7146465,-0.064223371,2,0.120460921
169428,20093033,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4702057,43.78733141,-0.063540857,2,0.120460921
169428,20093719,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4702016,43.78733622,-0.063540857,2,0.120460921
169428,20094077,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.46999825,43.78724776,-0.063540857,2,0.120460921
169428,20094076,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47017484,43.78720356,-0.063540857,2,0.120460921
169428,20094207,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47000444,43.78725275,-0.063540857,2,0.120460921
168064,20094014,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.46693136,43.76882226,-0.056832506,2,0.120460921
165329,20092853,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.56537896,43.73723734,-0.027957498,2,0.120460921
164645,20093278,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.59311313,43.73346751,-0.003965027,2,0.120460921
167381,20094007,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49105856,43.76347704,0.001339251,2,0.301482316
168060,20093612,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.52175639,43.77536733,0.002424506,2,0.301482316
190571,20094082,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.43190699,44.06580846,0.00688718,2,0.301482316
168748,20094360,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44288302,43.77396172,0.013223257,2,-0.191852978
172839,20093351,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45056256,43.83013975,0.01984391,2,-0.191852978
161218,20093529,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.79688831,43.69669145,0.023951901,2,-0.191852978
160556,20091971,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55097427,43.67725802,0.038622625,2,0.301482316
160556,20093189,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.5509666,43.67726301,0.038622625,2,0.301482316
164665,20094103,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.33892085,43.72043394,0.049753726,3,0.301482316
164665,20094279,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.33878781,43.72062291,0.049753726,3,0.301482316
164665,20094281,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.3387854,43.7206191,0.049753726,3,0.301482316
155782,20093270,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55628944,43.61433703,0.056482957,3,0.301482316
161241,20094196,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51238785,43.68552859,0.061860111,3,0.160086624
189887,20094253,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44934176,44.06183308,0.066398909,3,0.160086624
170110,20094100,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47071857,43.79812187,0.07755802,3,0.160086624
170116,20091640,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.39068108,43.79368788,0.081306087,3,0.301482316
171477,20094201,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42456859,43.81633427,0.084397493,3,0.301482316
166017,20093050,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48630274,43.7448003,0.084566996,3,0.301482316
166017,20094085,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48630134,43.74479021,0.084566996,3,0.301482316
166017,20094191,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4863012,43.74479791,0.084566996,3,0.301482316
166017,20094197,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48630366,43.74479983,0.084566996,3,0.301482316
166017,20094252,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.48630248,43.74480204,0.084566996,3,0.301482316
162616,20093586,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.38327225,43.69038768,0.085024148,3,0.301482316
169429,20093352,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.45756148,43.78996555,0.085886862,3,0.301482316
159200,20090253,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4599582,43.65469991,0.086510947,3,0.301482316
142817,20090306,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.67079631,43.44391967,0.086637512,3,0.301482316
170114,20094242,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42016098,43.7981093,0.087233025,3,0.301482316
163302,20094193,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.32947422,43.69773312,0.089495114,3,0.301482316
167391,20093340,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.35997355,43.75301897,0.0946435,3,0.301482316
170112,20094219,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4458028,43.79251021,0.09489317,3,0.301482316
170112,20094221,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44580142,43.79251666,0.09489317,3,0.301482316
170112,20094276,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4457617,43.79239641,0.09489317,3,0.301482316
168079,20090533,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.2913002,43.76335195,0.095527328,3,0.301482316
175568,20094079,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.43688934,43.87083361,0.098906081,3,0.301482316
162605,20092705,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51207401,43.7010961,0.098979312,3,0.301482316
174914,20090353,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.08674758,43.83842659,0.102873578,3,0.301482316
174914,20093969,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.09038741,43.83572919,0.102873578,3,0.301482316
166029,20094177,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.34348812,43.73716883,0.104185894,3,0.301482316
163290,20093028,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.47801572,43.70874519,0.106359607,3,0.301482316
171475,20094347,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44975577,43.81086025,0.106993588,3,0.301482316
171475,20094353,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44975142,43.81086757,0.106993588,3,0.301482316
161921,20092316,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.54279175,43.68871844,0.11481195,3,0.301482316
161933,20093836,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.39401246,43.68806669,0.119023307,3,0.149024748
166706,20093430,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4025632,43.74758397,0.121559752,3,0.149024748
166720,20094181,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.23192574,43.74023328,0.121845325,3,0.149024748
163306,20092973,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.27708939,43.69369508,0.122294734,3,0.149024748
161924,20090266,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50076148,43.69127325,0.12468068,3,0.149024748
159876,20092775,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.53112395,43.66246062,0.13606457,3,0.149024748
161240,20090713,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.52641688,43.68227044,0.13629982,3,0.149024748
144177,20090264,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.71158153,43.46657515,0.143073759,3,-0.1494347
159875,20091443,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.547697,43.67009386,0.155194655,3,-0.1494347
164660,20090434,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.39681602,43.72526199,0.155486706,3,-0.1494347
151689,20092651,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.58176844,43.55532144,0.159981113,3,-0.1494347
161244,20094216,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4767174,43.68161975,0.160243847,3,-0.1494347
157830,20092794,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.53535131,43.64180625,0.165890936,3,-0.1494347
157830,20093501,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.53691686,43.63974103,0.165890936,3,-0.1494347
168750,20094204,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.42295915,43.77814737,0.167297753,3,-0.1494347
173525,20090017,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.40506899,43.83475168,0.171771291,3,-0.1494347
159201,20093344,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.4510349,43.65150055,0.174577259,3,-0.1494347
161249,20093102,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.41575035,43.67671317,0.175920952,3,-0.1494347
161249,20094298,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.41432759,43.67315034,0.175920952,3,-0.1494347
